business_variant,case,completed_action_questions,duty_accuracy,duty_accuracy_reason,estimated_routes,execution_id,fault,fixture_id,new_model_calls,new_tokens,observation_bytes,observation_changed_by_fault,proven_notice_then_use,rejected_evidence,source_identity,topology,undetermined,verified_routes,view,workflow_id
business-1,late_notice,12,,no_independent_historical_duty_labels,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",c9625db096a2b177c773730d4f7dd3f9dc8c2f97445cc733957102b1307819b3,none,final-v1:converge_then_fork:late_notice:business-1,0,0,1016971,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,12,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0209
business-1,late_notice,12,,no_independent_historical_duty_labels,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",c9625db096a2b177c773730d4f7dd3f9dc8c2f97445cc733957102b1307819b3,none,final-v1:converge_then_fork:late_notice:business-1,0,0,5196,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,12,"{'matched': 0, 'expected': 23, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0209
business-1,late_notice,12,,no_independent_historical_duty_labels,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",c9625db096a2b177c773730d4f7dd3f9dc8c2f97445cc733957102b1307819b3,none,final-v1:converge_then_fork:late_notice:business-1,0,0,973097,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,12,"{'matched': 0, 'expected': 23, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0209
business-1,late_notice,12,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 23, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",c9625db096a2b177c773730d4f7dd3f9dc8c2f97445cc733957102b1307819b3,none,final-v1:converge_then_fork:late_notice:business-1,0,0,1773,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,12,"{'matched': 0, 'expected': 23, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0209
business-1,late_notice,12,,no_independent_historical_duty_labels,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",c9625db096a2b177c773730d4f7dd3f9dc8c2f97445cc733957102b1307819b3,missing_link,final-v1:converge_then_fork:late_notice:business-1,0,0,1003312,True,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,12,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0209
business-1,late_notice,12,,no_independent_historical_duty_labels,"{'matched': 23, 'expected': 23, 'predicted': 23, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",c9625db096a2b177c773730d4f7dd3f9dc8c2f97445cc733957102b1307819b3,tampered_receipt,final-v1:converge_then_fork:late_notice:business-1,0,0,1016321,True,0,1,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,12,"{'matched': 22, 'expected': 23, 'predicted': 22, 'false_positive': 0, 'recall': 0.9565217391304348, 'precision': 1.0}",full,w0209
business-0,signed_false,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",86e05aa7c1e9fd89fbac5de73af5fab94bcd2e7637a8de5aaf385dc080ec3b8c,none,final-v1:converge_then_fork:signed_false:business-0,0,0,940805,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0214
business-0,signed_false,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",86e05aa7c1e9fd89fbac5de73af5fab94bcd2e7637a8de5aaf385dc080ec3b8c,none,final-v1:converge_then_fork:signed_false:business-0,0,0,5007,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0214
business-0,signed_false,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",86e05aa7c1e9fd89fbac5de73af5fab94bcd2e7637a8de5aaf385dc080ec3b8c,none,final-v1:converge_then_fork:signed_false:business-0,0,0,898774,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0214
business-0,signed_false,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",86e05aa7c1e9fd89fbac5de73af5fab94bcd2e7637a8de5aaf385dc080ec3b8c,none,final-v1:converge_then_fork:signed_false:business-0,0,0,1707,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0214
business-0,signed_false,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",86e05aa7c1e9fd89fbac5de73af5fab94bcd2e7637a8de5aaf385dc080ec3b8c,missing_link,final-v1:converge_then_fork:signed_false:business-0,0,0,926448,True,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0214
business-0,signed_false,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",86e05aa7c1e9fd89fbac5de73af5fab94bcd2e7637a8de5aaf385dc080ec3b8c,tampered_receipt,final-v1:converge_then_fork:signed_false:business-0,0,0,940154,True,0,1,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 21, 'expected': 22, 'predicted': 21, 'false_positive': 0, 'recall': 0.9545454545454546, 'precision': 1.0}",full,w0214
business-1,signed_false,10,,no_independent_historical_duty_labels,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",9de2867804131fe553618064ed059ea4725a78e588e611f37c56377130a2a84f,none,final-v1:converge_then_fork:signed_false:business-1,0,0,942477,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,10,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0219
business-1,signed_false,10,,no_independent_historical_duty_labels,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",9de2867804131fe553618064ed059ea4725a78e588e611f37c56377130a2a84f,none,final-v1:converge_then_fork:signed_false:business-1,0,0,4817,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,10,"{'matched': 0, 'expected': 21, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0219
business-1,signed_false,10,,no_independent_historical_duty_labels,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",9de2867804131fe553618064ed059ea4725a78e588e611f37c56377130a2a84f,none,final-v1:converge_then_fork:signed_false:business-1,0,0,902358,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,10,"{'matched': 0, 'expected': 21, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0219
business-1,signed_false,10,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 21, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",9de2867804131fe553618064ed059ea4725a78e588e611f37c56377130a2a84f,none,final-v1:converge_then_fork:signed_false:business-1,0,0,1640,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,10,"{'matched': 0, 'expected': 21, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0219
business-1,signed_false,10,,no_independent_historical_duty_labels,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",9de2867804131fe553618064ed059ea4725a78e588e611f37c56377130a2a84f,missing_link,final-v1:converge_then_fork:signed_false:business-1,0,0,928767,True,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,10,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0219
business-1,signed_false,10,,no_independent_historical_duty_labels,"{'matched': 21, 'expected': 21, 'predicted': 21, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",9de2867804131fe553618064ed059ea4725a78e588e611f37c56377130a2a84f,tampered_receipt,final-v1:converge_then_fork:signed_false:business-1,0,0,941826,True,0,1,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,10,"{'matched': 20, 'expected': 21, 'predicted': 20, 'false_positive': 0, 'recall': 0.9523809523809523, 'precision': 1.0}",full,w0219
business-0,conflicting_sources,11,,no_independent_historical_duty_labels,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",61e9dc16038dc488f9b6be20dad2ffb11d7627e2e2ede4552163abfa000a2140,none,final-v1:converge_then_fork:conflicting_sources:business-0,0,0,995081,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0224
business-0,conflicting_sources,11,,no_independent_historical_duty_labels,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",61e9dc16038dc488f9b6be20dad2ffb11d7627e2e2ede4552163abfa000a2140,none,final-v1:converge_then_fork:conflicting_sources:business-0,0,0,5260,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 24, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0224
business-0,conflicting_sources,11,,no_independent_historical_duty_labels,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",61e9dc16038dc488f9b6be20dad2ffb11d7627e2e2ede4552163abfa000a2140,none,final-v1:converge_then_fork:conflicting_sources:business-0,0,0,948722,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 0, 'expected': 24, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0224
business-0,conflicting_sources,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 24, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",61e9dc16038dc488f9b6be20dad2ffb11d7627e2e2ede4552163abfa000a2140,none,final-v1:converge_then_fork:conflicting_sources:business-0,0,0,1714,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 24, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0224
business-0,conflicting_sources,11,,no_independent_historical_duty_labels,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",61e9dc16038dc488f9b6be20dad2ffb11d7627e2e2ede4552163abfa000a2140,missing_link,final-v1:converge_then_fork:conflicting_sources:business-0,0,0,980570,True,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0224
business-0,conflicting_sources,11,,no_independent_historical_duty_labels,"{'matched': 24, 'expected': 24, 'predicted': 24, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",61e9dc16038dc488f9b6be20dad2ffb11d7627e2e2ede4552163abfa000a2140,tampered_receipt,final-v1:converge_then_fork:conflicting_sources:business-0,0,0,994423,True,0,1,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 23, 'expected': 24, 'predicted': 23, 'false_positive': 0, 'recall': 0.9583333333333334, 'precision': 1.0}",full,w0224
business-1,conflicting_sources,9,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8b8df05a264bb19d65d18a275849b54cb86836a7a1667f5962a236c477dd8204,none,final-v1:converge_then_fork:conflicting_sources:business-1,0,0,926290,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,9,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0229
business-1,conflicting_sources,9,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8b8df05a264bb19d65d18a275849b54cb86836a7a1667f5962a236c477dd8204,none,final-v1:converge_then_fork:conflicting_sources:business-1,0,0,4873,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,9,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0229
business-1,conflicting_sources,9,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8b8df05a264bb19d65d18a275849b54cb86836a7a1667f5962a236c477dd8204,none,final-v1:converge_then_fork:conflicting_sources:business-1,0,0,883818,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,9,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0229
business-1,conflicting_sources,9,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",8b8df05a264bb19d65d18a275849b54cb86836a7a1667f5962a236c477dd8204,none,final-v1:converge_then_fork:conflicting_sources:business-1,0,0,1580,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,9,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0229
business-1,conflicting_sources,9,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8b8df05a264bb19d65d18a275849b54cb86836a7a1667f5962a236c477dd8204,missing_link,final-v1:converge_then_fork:conflicting_sources:business-1,0,0,914421,True,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,9,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0229
business-1,conflicting_sources,9,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8b8df05a264bb19d65d18a275849b54cb86836a7a1667f5962a236c477dd8204,tampered_receipt,final-v1:converge_then_fork:conflicting_sources:business-1,0,0,925632,True,0,1,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,9,"{'matched': 21, 'expected': 22, 'predicted': 21, 'false_positive': 0, 'recall': 0.9545454545454546, 'precision': 1.0}",full,w0229
business-0,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",3f7cd74c96766812f3a7af592a542ad0992cfd9f47028f02c0fa0977371f5911,none,final-v1:converge_then_fork:confirmed_repair:business-0,0,0,1082966,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0234
business-0,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",3f7cd74c96766812f3a7af592a542ad0992cfd9f47028f02c0fa0977371f5911,none,final-v1:converge_then_fork:confirmed_repair:business-0,0,0,5011,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0234
business-0,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",3f7cd74c96766812f3a7af592a542ad0992cfd9f47028f02c0fa0977371f5911,none,final-v1:converge_then_fork:confirmed_repair:business-0,0,0,1040671,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0234
business-0,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",3f7cd74c96766812f3a7af592a542ad0992cfd9f47028f02c0fa0977371f5911,none,final-v1:converge_then_fork:confirmed_repair:business-0,0,0,1711,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0234
business-0,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",3f7cd74c96766812f3a7af592a542ad0992cfd9f47028f02c0fa0977371f5911,missing_link,final-v1:converge_then_fork:confirmed_repair:business-0,0,0,1067197,True,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0234
business-0,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",3f7cd74c96766812f3a7af592a542ad0992cfd9f47028f02c0fa0977371f5911,tampered_receipt,final-v1:converge_then_fork:confirmed_repair:business-0,0,0,1082311,True,0,1,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 21, 'expected': 22, 'predicted': 21, 'false_positive': 0, 'recall': 0.9545454545454546, 'precision': 1.0}",full,w0234
business-1,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",bc5b9cedbc9875b9b3efe849c4b37749d13dd9f81a9230446b9b5938d6deb831,none,final-v1:converge_then_fork:confirmed_repair:business-1,0,0,1072702,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0239
business-1,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",bc5b9cedbc9875b9b3efe849c4b37749d13dd9f81a9230446b9b5938d6deb831,none,final-v1:converge_then_fork:confirmed_repair:business-1,0,0,5011,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0239
business-1,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",bc5b9cedbc9875b9b3efe849c4b37749d13dd9f81a9230446b9b5938d6deb831,none,final-v1:converge_then_fork:confirmed_repair:business-1,0,0,1030407,False,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0239
business-1,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",bc5b9cedbc9875b9b3efe849c4b37749d13dd9f81a9230446b9b5938d6deb831,none,final-v1:converge_then_fork:confirmed_repair:business-1,0,0,1711,False,0,0,"{'matched': 0, 'expected': 5, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0239
business-1,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",bc5b9cedbc9875b9b3efe849c4b37749d13dd9f81a9230446b9b5938d6deb831,missing_link,final-v1:converge_then_fork:confirmed_repair:business-1,0,0,1056933,True,0,0,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0239
business-1,confirmed_repair,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",bc5b9cedbc9875b9b3efe849c4b37749d13dd9f81a9230446b9b5938d6deb831,tampered_receipt,final-v1:converge_then_fork:confirmed_repair:business-1,0,0,1072047,True,0,1,"{'matched': 5, 'expected': 5, 'predicted': 5, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 21, 'expected': 22, 'predicted': 21, 'false_positive': 0, 'recall': 0.9545454545454546, 'precision': 1.0}",full,w0239
business-0,authority_unknown,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",44282c49fe5d1287851eee388d834846dbf63892cf7ac4aedd4629f3dc2285c5,none,final-v1:converge_then_fork:authority_unknown:business-0,0,0,1178380,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0244
business-0,authority_unknown,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",44282c49fe5d1287851eee388d834846dbf63892cf7ac4aedd4629f3dc2285c5,none,final-v1:converge_then_fork:authority_unknown:business-0,0,0,5012,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0244
business-0,authority_unknown,11,,no_independent_historical_duty_labels,"{'matched': 22, 'expected': 22, 'predicted': 22, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",44282c49fe5d1287851eee388d834846dbf63892cf7ac4aedd4629f3dc2285c5,none,final-v1:converge_then_fork:authority_unknown:business-0,0,0,1136019,False,0,0,"{'matched': 4, 'expected': 4, 'predicted': 4, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0244
business-0,authority_unknown,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",44282c49fe5d1287851eee388d834846dbf63892cf7ac4aedd4629f3dc2285c5,none,final-v1:converge_then_fork:authority_unknown:business-0,0,0,1712,False,0,0,"{'matched': 0, 'expected': 4, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",converge_then_fork,11,"{'matched': 0, 'expected': 22, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0244
